Model,Member,Var,Season,Stat,value,Rank
IPSL-CM6A-LR,r10i1p1f1,tasmax,JJA,RMSE,0.1,NA
IPSL-CM6A-LR,r10i1p1f1,tasmax,JJA,BIAS,0,NA
IPSL-CM6A-LR,r10i1p1f1,tasmax,SON,RMSE,0.1,NA
IPSL-CM6A-LR,r10i1p1f1,tasmax,SON,BIAS,0.1,NA
KACE-1-0-G,r1i1p1f1,tasmax,DJF,RMSE,0.2,NA
KACE-1-0-G,r1i1p1f1,tasmax,DJF,BIAS,-0.1,NA
KACE-1-0-G,r1i1p1f1,tasmax,MAM,RMSE,0.4,NA
KACE-1-0-G,r1i1p1f1,tasmax,MAM,BIAS,-0.4,NA
KACE-1-0-G,r1i1p1f1,tasmax,JJA,RMSE,0.3,NA
KACE-1-0-G,r1i1p1f1,tasmax,JJA,BIAS,-0.2,NA
KACE-1-0-G,r1i1p1f1,tasmax,SON,RMSE,0.1,NA
KACE-1-0-G,r1i1p1f1,tasmax,SON,BIAS,-0.1,NA
KACE-1-0-G,r2i1p1f1,tasmax,DJF,RMSE,0.1,NA
KACE-1-0-G,r2i1p1f1,tasmax,DJF,BIAS,0,NA
KACE-1-0-G,r2i1p1f1,tasmax,MAM,RMSE,0.1,NA
KACE-1-0-G,r2i1p1f1,tasmax,MAM,BIAS,0.1,NA
KACE-1-0-G,r2i1p1f1,tasmax,JJA,RMSE,0.2,NA
KACE-1-0-G,r2i1p1f1,tasmax,JJA,BIAS,0.1,NA
KACE-1-0-G,r2i1p1f1,tasmax,SON,RMSE,0.2,NA
KACE-1-0-G,r2i1p1f1,tasmax,SON,BIAS,0.2,NA
KACE-1-0-G,r3i1p1f1,tasmax,DJF,RMSE,0.2,NA
KACE-1-0-G,r3i1p1f1,tasmax,DJF,BIAS,0.1,NA
KACE-1-0-G,r3i1p1f1,tasmax,MAM,RMSE,0.4,NA
KACE-1-0-G,r3i1p1f1,tasmax,MAM,BIAS,0.3,NA
KACE-1-0-G,r3i1p1f1,tasmax,JJA,RMSE,0.2,NA
KACE-1-0-G,r3i1p1f1,tasmax,JJA,BIAS,0.2,NA
KACE-1-0-G,r3i1p1f1,tasmax,SON,RMSE,0.2,NA
KACE-1-0-G,r3i1p1f1,tasmax,SON,BIAS,-0.1,NA
MIROC6,r1i1p1f1,tasmax,DJF,RMSE,0.2,NA
MIROC6,r1i1p1f1,tasmax,DJF,BIAS,-0.2,NA
MIROC6,r1i1p1f1,tasmax,MAM,RMSE,0.2,NA
MIROC6,r1i1p1f1,tasmax,MAM,BIAS,-0.2,NA
MIROC6,r1i1p1f1,tasmax,JJA,RMSE,0.1,NA
MIROC6,r1i1p1f1,tasmax,JJA,BIAS,0,NA
MIROC6,r1i1p1f1,tasmax,SON,RMSE,0.1,NA
MIROC6,r1i1p1f1,tasmax,SON,BIAS,0.1,NA
MIROC6,r2i1p1f1,tasmax,DJF,RMSE,0.3,NA
MIROC6,r2i1p1f1,tasmax,DJF,BIAS,0.2,NA
MIROC6,r2i1p1f1,tasmax,MAM,RMSE,0.3,NA
MIROC6,r2i1p1f1,tasmax,MAM,BIAS,0.2,NA
MIROC6,r2i1p1f1,tasmax,JJA,RMSE,0.2,NA
MIROC6,r2i1p1f1,tasmax,JJA,BIAS,0.1,NA
MIROC6,r2i1p1f1,tasmax,SON,RMSE,0.2,NA
MIROC6,r2i1p1f1,tasmax,SON,BIAS,0.1,NA
MIROC6,r3i1p1f1,tasmax,DJF,RMSE,0.2,NA
MIROC6,r3i1p1f1,tasmax,DJF,BIAS,-0.2,NA
MIROC6,r3i1p1f1,tasmax,MAM,RMSE,0.3,NA
MIROC6,r3i1p1f1,tasmax,MAM,BIAS,-0.2,NA
MIROC6,r3i1p1f1,tasmax,JJA,RMSE,0.2,NA
MIROC6,r3i1p1f1,tasmax,JJA,BIAS,-0.1,NA
MIROC6,r3i1p1f1,tasmax,SON,RMSE,0.1,NA
MIROC6,r3i1p1f1,tasmax,SON,BIAS,0,NA
MIROC6,r4i1p1f1,tasmax,DJF,RMSE,0.2,NA
MIROC6,r4i1p1f1,tasmax,DJF,BIAS,0.2,NA
MIROC6,r4i1p1f1,tasmax,MAM,RMSE,0.3,NA
MIROC6,r4i1p1f1,tasmax,MAM,BIAS,0.3,NA
MIROC6,r4i1p1f1,tasmax,JJA,RMSE,0.2,NA
MIROC6,r4i1p1f1,tasmax,JJA,BIAS,0.1,NA
MIROC6,r4i1p1f1,tasmax,SON,RMSE,0.1,NA
MIROC6,r4i1p1f1,tasmax,SON,BIAS,0,NA
MIROC6,r5i1p1f1,tasmax,DJF,RMSE,0.2,NA
MIROC6,r5i1p1f1,tasmax,DJF,BIAS,0,NA
MIROC6,r5i1p1f1,tasmax,MAM,RMSE,0.2,NA
MIROC6,r5i1p1f1,tasmax,MAM,BIAS,-0.1,NA
MIROC6,r5i1p1f1,tasmax,JJA,RMSE,0.3,NA
MIROC6,r5i1p1f1,tasmax,JJA,BIAS,-0.1,NA
MIROC6,r5i1p1f1,tasmax,SON,RMSE,0.2,NA
MIROC6,r5i1p1f1,tasmax,SON,BIAS,-0.1,NA
MPI-ESM1-2-HR,r1i1p1f1,tasmax,DJF,RMSE,0.1,NA
MPI-ESM1-2-HR,r1i1p1f1,tasmax,DJF,BIAS,0,NA
MPI-ESM1-2-HR,r1i1p1f1,tasmax,MAM,RMSE,0.2,NA
MPI-ESM1-2-HR,r1i1p1f1,tasmax,MAM,BIAS,0,NA
MPI-ESM1-2-HR,r1i1p1f1,tasmax,JJA,RMSE,0.2,NA
MPI-ESM1-2-HR,r1i1p1f1,tasmax,JJA,BIAS,0,NA
MPI-ESM1-2-HR,r1i1p1f1,tasmax,SON,RMSE,0.1,NA
MPI-ESM1-2-HR,r1i1p1f1,tasmax,SON,BIAS,0,NA
MPI-ESM1-2-HR,r2i1p1f1,tasmax,DJF,RMSE,0.2,NA
MPI-ESM1-2-HR,r2i1p1f1,tasmax,DJF,BIAS,0.2,NA
MPI-ESM1-2-HR,r2i1p1f1,tasmax,MAM,RMSE,0.1,NA
MPI-ESM1-2-HR,r2i1p1f1,tasmax,MAM,BIAS,0,NA
MPI-ESM1-2-HR,r2i1p1f1,tasmax,JJA,RMSE,0.2,NA
MPI-ESM1-2-HR,r2i1p1f1,tasmax,JJA,BIAS,0,NA
MPI-ESM1-2-HR,r2i1p1f1,tasmax,SON,RMSE,0.1,NA
MPI-ESM1-2-HR,r2i1p1f1,tasmax,SON,BIAS,0,NA
MPI-ESM1-2-HR,r3i1p1f1,tasmax,DJF,RMSE,0.1,NA
MPI-ESM1-2-HR,r3i1p1f1,tasmax,DJF,BIAS,0.1,NA
MPI-ESM1-2-HR,r3i1p1f1,tasmax,MAM,RMSE,0.2,NA
MPI-ESM1-2-HR,r3i1p1f1,tasmax,MAM,BIAS,0.1,NA
MPI-ESM1-2-HR,r3i1p1f1,tasmax,JJA,RMSE,0.2,NA
MPI-ESM1-2-HR,r3i1p1f1,tasmax,JJA,BIAS,0,NA
MPI-ESM1-2-HR,r3i1p1f1,tasmax,SON,RMSE,0.1,NA
MPI-ESM1-2-HR,r3i1p1f1,tasmax,SON,BIAS,0,NA
MPI-ESM1-2-HR,r4i1p1f1,tasmax,DJF,RMSE,0.1,NA
MPI-ESM1-2-HR,r4i1p1f1,tasmax,DJF,BIAS,0,NA
MPI-ESM1-2-HR,r4i1p1f1,tasmax,MAM,RMSE,0.1,NA
MPI-ESM1-2-HR,r4i1p1f1,tasmax,MAM,BIAS,-0.1,NA
MPI-ESM1-2-HR,r4i1p1f1,tasmax,JJA,RMSE,0.1,NA
MPI-ESM1-2-HR,r4i1p1f1,tasmax,JJA,BIAS,0.1,NA
MPI-ESM1-2-HR,r4i1p1f1,tasmax,SON,RMSE,0.1,NA
MPI-ESM1-2-HR,r4i1p1f1,tasmax,SON,BIAS,0.1,NA
MPI-ESM1-2-HR,r5i1p1f1,tasmax,DJF,RMSE,0.2,NA
MPI-ESM1-2-HR,r5i1p1f1,tasmax,DJF,BIAS,0,NA
MPI-ESM1-2-HR,r5i1p1f1,tasmax,MAM,RMSE,0.2,NA
MPI-ESM1-2-HR,r5i1p1f1,tasmax,MAM,BIAS,-0.1,NA
MPI-ESM1-2-HR,r5i1p1f1,tasmax,JJA,RMSE,0.1,NA
MPI-ESM1-2-HR,r5i1p1f1,tasmax,JJA,BIAS,0,NA
MPI-ESM1-2-HR,r5i1p1f1,tasmax,SON,RMSE,0.1,NA
MPI-ESM1-2-HR,r5i1p1f1,tasmax,SON,BIAS,0,NA
MPI-ESM1-2-HR,r6i1p1f1,tasmax,DJF,RMSE,0.3,NA
MPI-ESM1-2-HR,r6i1p1f1,tasmax,DJF,BIAS,-0.2,NA
MPI-ESM1-2-HR,r6i1p1f1,tasmax,MAM,RMSE,0.1,NA
MPI-ESM1-2-HR,r6i1p1f1,tasmax,MAM,BIAS,0,NA
MPI-ESM1-2-HR,r6i1p1f1,tasmax,JJA,RMSE,0.2,NA
MPI-ESM1-2-HR,r6i1p1f1,tasmax,JJA,BIAS,-0.1,NA
MPI-ESM1-2-HR,r6i1p1f1,tasmax,SON,RMSE,0.2,NA
MPI-ESM1-2-HR,r6i1p1f1,tasmax,SON,BIAS,-0.2,NA
MPI-ESM1-2-HR,r7i1p1f1,tasmax,DJF,RMSE,0.1,NA
MPI-ESM1-2-HR,r7i1p1f1,tasmax,DJF,BIAS,-0.1,NA
MPI-ESM1-2-HR,r7i1p1f1,tasmax,MAM,RMSE,0.1,NA
MPI-ESM1-2-HR,r7i1p1f1,tasmax,MAM,BIAS,0,NA
MPI-ESM1-2-HR,r7i1p1f1,tasmax,JJA,RMSE,0.2,NA
MPI-ESM1-2-HR,r7i1p1f1,tasmax,JJA,BIAS,-0.1,NA
MPI-ESM1-2-HR,r7i1p1f1,tasmax,SON,RMSE,0.2,NA
MPI-ESM1-2-HR,r7i1p1f1,tasmax,SON,BIAS,-0.2,NA
MPI-ESM1-2-HR,r8i1p1f1,tasmax,DJF,RMSE,0.2,NA
MPI-ESM1-2-HR,r8i1p1f1,tasmax,DJF,BIAS,0,NA
MPI-ESM1-2-HR,r8i1p1f1,tasmax,MAM,RMSE,0.1,NA
MPI-ESM1-2-HR,r8i1p1f1,tasmax,MAM,BIAS,0,NA
MPI-ESM1-2-HR,r8i1p1f1,tasmax,JJA,RMSE,0.2,NA
MPI-ESM1-2-HR,r8i1p1f1,tasmax,JJA,BIAS,0.1,NA
MPI-ESM1-2-HR,r8i1p1f1,tasmax,SON,RMSE,0.2,NA
MPI-ESM1-2-HR,r8i1p1f1,tasmax,SON,BIAS,0.1,NA
MPI-ESM1-2-HR,r9i1p1f1,tasmax,DJF,RMSE,0.1,NA
MPI-ESM1-2-HR,r9i1p1f1,tasmax,DJF,BIAS,0,NA
MPI-ESM1-2-HR,r9i1p1f1,tasmax,MAM,RMSE,0.2,NA
MPI-ESM1-2-HR,r9i1p1f1,tasmax,MAM,BIAS,0.2,NA
MPI-ESM1-2-HR,r9i1p1f1,tasmax,JJA,RMSE,0.2,NA
MPI-ESM1-2-HR,r9i1p1f1,tasmax,JJA,BIAS,0.2,NA
MPI-ESM1-2-HR,r9i1p1f1,tasmax,SON,RMSE,0.4,NA
MPI-ESM1-2-HR,r9i1p1f1,tasmax,SON,BIAS,0.3,NA
MPI-ESM1-2-HR,r10i1p1f1,tasmax,DJF,RMSE,0.1,NA
MPI-ESM1-2-HR,r10i1p1f1,tasmax,DJF,BIAS,-0.1,NA
MPI-ESM1-2-HR,r10i1p1f1,tasmax,MAM,RMSE,0.2,NA
MPI-ESM1-2-HR,r10i1p1f1,tasmax,MAM,BIAS,-0.1,NA
MPI-ESM1-2-HR,r10i1p1f1,tasmax,JJA,RMSE,0.1,NA
MPI-ESM1-2-HR,r10i1p1f1,tasmax,JJA,BIAS,-0.1,NA
MPI-ESM1-2-HR,r10i1p1f1,tasmax,SON,RMSE,0.1,NA
MPI-ESM1-2-HR,r10i1p1f1,tasmax,SON,BIAS,0,NA
MPI-ESM1-2-LR,r1i1p1f1,tasmax,DJF,RMSE,0.2,NA
MPI-ESM1-2-LR,r1i1p1f1,tasmax,DJF,BIAS,0,NA
MPI-ESM1-2-LR,r1i1p1f1,tasmax,MAM,RMSE,0.2,NA
MPI-ESM1-2-LR,r1i1p1f1,tasmax,MAM,BIAS,-0.1,NA
MPI-ESM1-2-LR,r1i1p1f1,tasmax,JJA,RMSE,0.2,NA
MPI-ESM1-2-LR,r1i1p1f1,tasmax,JJA,BIAS,0.1,NA
MPI-ESM1-2-LR,r1i1p1f1,tasmax,SON,RMSE,0.2,NA
MPI-ESM1-2-LR,r1i1p1f1,tasmax,SON,BIAS,-0.1,NA
MPI-ESM1-2-LR,r2i1p1f1,tasmax,DJF,RMSE,0.1,NA
MPI-ESM1-2-LR,r2i1p1f1,tasmax,DJF,BIAS,-0.1,NA
MPI-ESM1-2-LR,r2i1p1f1,tasmax,MAM,RMSE,0.1,NA
MPI-ESM1-2-LR,r2i1p1f1,tasmax,MAM,BIAS,0,NA
MPI-ESM1-2-LR,r2i1p1f1,tasmax,JJA,RMSE,0.1,NA
MPI-ESM1-2-LR,r2i1p1f1,tasmax,JJA,BIAS,0,NA
MPI-ESM1-2-LR,r2i1p1f1,tasmax,SON,RMSE,0.3,NA
MPI-ESM1-2-LR,r2i1p1f1,tasmax,SON,BIAS,-0.2,NA
MPI-ESM1-2-LR,r3i1p1f1,tasmax,DJF,RMSE,0.1,NA
MPI-ESM1-2-LR,r3i1p1f1,tasmax,DJF,BIAS,0,NA
MPI-ESM1-2-LR,r3i1p1f1,tasmax,MAM,RMSE,0.2,NA
MPI-ESM1-2-LR,r3i1p1f1,tasmax,MAM,BIAS,0.2,NA
MPI-ESM1-2-LR,r3i1p1f1,tasmax,JJA,RMSE,0.2,NA
MPI-ESM1-2-LR,r3i1p1f1,tasmax,JJA,BIAS,0.1,NA
MPI-ESM1-2-LR,r3i1p1f1,tasmax,SON,RMSE,0.2,NA
MPI-ESM1-2-LR,r3i1p1f1,tasmax,SON,BIAS,0,NA
MPI-ESM1-2-LR,r4i1p1f1,tasmax,DJF,RMSE,0.2,NA
MPI-ESM1-2-LR,r4i1p1f1,tasmax,DJF,BIAS,-0.1,NA
MPI-ESM1-2-LR,r4i1p1f1,tasmax,MAM,RMSE,0.1,NA
MPI-ESM1-2-LR,r4i1p1f1,tasmax,MAM,BIAS,0,NA
MPI-ESM1-2-LR,r4i1p1f1,tasmax,JJA,RMSE,0.1,NA
MPI-ESM1-2-LR,r4i1p1f1,tasmax,JJA,BIAS,0,NA
MPI-ESM1-2-LR,r4i1p1f1,tasmax,SON,RMSE,0.2,NA
MPI-ESM1-2-LR,r4i1p1f1,tasmax,SON,BIAS,0.1,NA
MPI-ESM1-2-LR,r5i1p1f1,tasmax,DJF,RMSE,0.1,NA
MPI-ESM1-2-LR,r5i1p1f1,tasmax,DJF,BIAS,0,NA
MPI-ESM1-2-LR,r5i1p1f1,tasmax,MAM,RMSE,0.1,NA
MPI-ESM1-2-LR,r5i1p1f1,tasmax,MAM,BIAS,0,NA
MPI-ESM1-2-LR,r5i1p1f1,tasmax,JJA,RMSE,0.1,NA
MPI-ESM1-2-LR,r5i1p1f1,tasmax,JJA,BIAS,0.1,NA
MPI-ESM1-2-LR,r5i1p1f1,tasmax,SON,RMSE,0.3,NA
MPI-ESM1-2-LR,r5i1p1f1,tasmax,SON,BIAS,0.2,NA
MPI-ESM1-2-LR,r6i1p1f1,tasmax,DJF,RMSE,0.2,NA
MPI-ESM1-2-LR,r6i1p1f1,tasmax,DJF,BIAS,-0.1,NA
MPI-ESM1-2-LR,r6i1p1f1,tasmax,MAM,RMSE,0.2,NA
MPI-ESM1-2-LR,r6i1p1f1,tasmax,MAM,BIAS,0.1,NA
MPI-ESM1-2-LR,r6i1p1f1,tasmax,JJA,RMSE,0.1,NA
MPI-ESM1-2-LR,r6i1p1f1,tasmax,JJA,BIAS,0,NA
MPI-ESM1-2-LR,r6i1p1f1,tasmax,SON,RMSE,0.2,NA
MPI-ESM1-2-LR,r6i1p1f1,tasmax,SON,BIAS,-0.2,NA
MPI-ESM1-2-LR,r7i1p1f1,tasmax,DJF,RMSE,0.1,NA
MPI-ESM1-2-LR,r7i1p1f1,tasmax,DJF,BIAS,0,NA
MPI-ESM1-2-LR,r7i1p1f1,tasmax,MAM,RMSE,0.2,NA
MPI-ESM1-2-LR,r7i1p1f1,tasmax,MAM,BIAS,-0.1,NA
MPI-ESM1-2-LR,r7i1p1f1,tasmax,JJA,RMSE,0.2,NA
MPI-ESM1-2-LR,r7i1p1f1,tasmax,JJA,BIAS,-0.1,NA
MPI-ESM1-2-LR,r7i1p1f1,tasmax,SON,RMSE,0.1,NA
MPI-ESM1-2-LR,r7i1p1f1,tasmax,SON,BIAS,-0.1,NA
MPI-ESM1-2-LR,r8i1p1f1,tasmax,DJF,RMSE,0.1,NA
MPI-ESM1-2-LR,r8i1p1f1,tasmax,DJF,BIAS,0,NA
MPI-ESM1-2-LR,r8i1p1f1,tasmax,MAM,RMSE,0.1,NA
MPI-ESM1-2-LR,r8i1p1f1,tasmax,MAM,BIAS,0,NA
MPI-ESM1-2-LR,r8i1p1f1,tasmax,JJA,RMSE,0.2,NA
MPI-ESM1-2-LR,r8i1p1f1,tasmax,JJA,BIAS,-0.1,NA
MPI-ESM1-2-LR,r8i1p1f1,tasmax,SON,RMSE,0.1,NA
MPI-ESM1-2-LR,r8i1p1f1,tasmax,SON,BIAS,0,NA
MPI-ESM1-2-LR,r10i1p1f1,tasmax,DJF,RMSE,0.2,NA
MPI-ESM1-2-LR,r10i1p1f1,tasmax,DJF,BIAS,0.1,NA
MPI-ESM1-2-LR,r10i1p1f1,tasmax,MAM,RMSE,0.1,NA
MPI-ESM1-2-LR,r10i1p1f1,tasmax,MAM,BIAS,0,NA
MPI-ESM1-2-LR,r10i1p1f1,tasmax,JJA,RMSE,0.2,NA
MPI-ESM1-2-LR,r10i1p1f1,tasmax,JJA,BIAS,0,NA
MPI-ESM1-2-LR,r10i1p1f1,tasmax,SON,RMSE,0.2,NA
MPI-ESM1-2-LR,r10i1p1f1,tasmax,SON,BIAS,0.1,NA
MRI-ESM2-0,r1i1p1f1,tasmax,DJF,RMSE,0.2,NA
MRI-ESM2-0,r1i1p1f1,tasmax,DJF,BIAS,0.1,NA
MRI-ESM2-0,r1i1p1f1,tasmax,MAM,RMSE,0.1,NA
MRI-ESM2-0,r1i1p1f1,tasmax,MAM,BIAS,0,NA
MRI-ESM2-0,r1i1p1f1,tasmax,JJA,RMSE,0.1,NA
MRI-ESM2-0,r1i1p1f1,tasmax,JJA,BIAS,0,NA
MRI-ESM2-0,r1i1p1f1,tasmax,SON,RMSE,0.1,NA
MRI-ESM2-0,r1i1p1f1,tasmax,SON,BIAS,0.1,NA
MRI-ESM2-0,r2i1p1f1,tasmax,DJF,RMSE,0.1,NA
MRI-ESM2-0,r2i1p1f1,tasmax,DJF,BIAS,-0.1,NA
MRI-ESM2-0,r2i1p1f1,tasmax,MAM,RMSE,0.1,NA
MRI-ESM2-0,r2i1p1f1,tasmax,MAM,BIAS,-0.1,NA
MRI-ESM2-0,r2i1p1f1,tasmax,JJA,RMSE,0.2,NA
MRI-ESM2-0,r2i1p1f1,tasmax,JJA,BIAS,-0.1,NA
MRI-ESM2-0,r2i1p1f1,tasmax,SON,RMSE,0.1,NA
MRI-ESM2-0,r2i1p1f1,tasmax,SON,BIAS,0,NA
MRI-ESM2-0,r3i1p1f1,tasmax,DJF,RMSE,0.1,NA
MRI-ESM2-0,r3i1p1f1,tasmax,DJF,BIAS,0,NA
MRI-ESM2-0,r3i1p1f1,tasmax,MAM,RMSE,0.1,NA
MRI-ESM2-0,r3i1p1f1,tasmax,MAM,BIAS,0,NA
MRI-ESM2-0,r3i1p1f1,tasmax,JJA,RMSE,0.2,NA
MRI-ESM2-0,r3i1p1f1,tasmax,JJA,BIAS,0,NA
MRI-ESM2-0,r3i1p1f1,tasmax,SON,RMSE,0.2,NA
MRI-ESM2-0,r3i1p1f1,tasmax,SON,BIAS,-0.1,NA
MRI-ESM2-0,r4i1p1f1,tasmax,DJF,RMSE,0.2,NA
MRI-ESM2-0,r4i1p1f1,tasmax,DJF,BIAS,-0.1,NA
MRI-ESM2-0,r4i1p1f1,tasmax,MAM,RMSE,0.1,NA
MRI-ESM2-0,r4i1p1f1,tasmax,MAM,BIAS,0,NA
MRI-ESM2-0,r4i1p1f1,tasmax,JJA,RMSE,0.2,NA
MRI-ESM2-0,r4i1p1f1,tasmax,JJA,BIAS,0.2,NA
MRI-ESM2-0,r4i1p1f1,tasmax,SON,RMSE,0.1,NA
MRI-ESM2-0,r4i1p1f1,tasmax,SON,BIAS,0.1,NA
MRI-ESM2-0,r5i1p1f1,tasmax,DJF,RMSE,0.1,NA
MRI-ESM2-0,r5i1p1f1,tasmax,DJF,BIAS,0.1,NA
MRI-ESM2-0,r5i1p1f1,tasmax,MAM,RMSE,0.1,NA
MRI-ESM2-0,r5i1p1f1,tasmax,MAM,BIAS,0.1,NA
MRI-ESM2-0,r5i1p1f1,tasmax,JJA,RMSE,0.1,NA
MRI-ESM2-0,r5i1p1f1,tasmax,JJA,BIAS,0,NA
MRI-ESM2-0,r5i1p1f1,tasmax,SON,RMSE,0.1,NA
MRI-ESM2-0,r5i1p1f1,tasmax,SON,BIAS,0,NA
NorESM2-LM,r1i1p1f1,tasmax,DJF,RMSE,0.1,NA
NorESM2-LM,r1i1p1f1,tasmax,DJF,BIAS,0.1,NA
NorESM2-LM,r1i1p1f1,tasmax,MAM,RMSE,0.1,NA
NorESM2-LM,r1i1p1f1,tasmax,MAM,BIAS,-0.1,NA
NorESM2-LM,r1i1p1f1,tasmax,JJA,RMSE,0.1,NA
NorESM2-LM,r1i1p1f1,tasmax,JJA,BIAS,-0.1,NA
NorESM2-LM,r1i1p1f1,tasmax,SON,RMSE,0.1,NA
NorESM2-LM,r1i1p1f1,tasmax,SON,BIAS,0,NA
NorESM2-LM,r2i1p1f1,tasmax,DJF,RMSE,0.2,NA
NorESM2-LM,r2i1p1f1,tasmax,DJF,BIAS,0,NA
NorESM2-LM,r2i1p1f1,tasmax,MAM,RMSE,0.1,NA
NorESM2-LM,r2i1p1f1,tasmax,MAM,BIAS,0,NA
NorESM2-LM,r2i1p1f1,tasmax,JJA,RMSE,0.1,NA
NorESM2-LM,r2i1p1f1,tasmax,JJA,BIAS,0.1,NA
NorESM2-LM,r2i1p1f1,tasmax,SON,RMSE,0.1,NA
NorESM2-LM,r2i1p1f1,tasmax,SON,BIAS,0.1,NA
NorESM2-LM,r3i1p1f1,tasmax,DJF,RMSE,0.2,NA
NorESM2-LM,r3i1p1f1,tasmax,DJF,BIAS,-0.1,NA
NorESM2-LM,r3i1p1f1,tasmax,MAM,RMSE,0.1,NA
NorESM2-LM,r3i1p1f1,tasmax,MAM,BIAS,0,NA
NorESM2-LM,r3i1p1f1,tasmax,JJA,RMSE,0.1,NA
NorESM2-LM,r3i1p1f1,tasmax,JJA,BIAS,0,NA
NorESM2-LM,r3i1p1f1,tasmax,SON,RMSE,0.1,NA
NorESM2-LM,r3i1p1f1,tasmax,SON,BIAS,-0.1,NA
NorESM2-MM,r1i1p1f1,tasmax,DJF,RMSE,0.1,NA
NorESM2-MM,r1i1p1f1,tasmax,DJF,BIAS,-0.1,NA
NorESM2-MM,r1i1p1f1,tasmax,MAM,RMSE,0.1,NA
NorESM2-MM,r1i1p1f1,tasmax,MAM,BIAS,0,NA
NorESM2-MM,r1i1p1f1,tasmax,JJA,RMSE,0.1,NA
NorESM2-MM,r1i1p1f1,tasmax,JJA,BIAS,0,NA
NorESM2-MM,r1i1p1f1,tasmax,SON,RMSE,0.1,NA
NorESM2-MM,r1i1p1f1,tasmax,SON,BIAS,0,NA
NorESM2-MM,r2i1p1f1,tasmax,DJF,RMSE,0.2,NA
NorESM2-MM,r2i1p1f1,tasmax,DJF,BIAS,0.1,NA
NorESM2-MM,r2i1p1f1,tasmax,MAM,RMSE,0.1,NA
NorESM2-MM,r2i1p1f1,tasmax,MAM,BIAS,0,NA
NorESM2-MM,r2i1p1f1,tasmax,JJA,RMSE,0.1,NA
NorESM2-MM,r2i1p1f1,tasmax,JJA,BIAS,0,NA
NorESM2-MM,r2i1p1f1,tasmax,SON,RMSE,0.1,NA
NorESM2-MM,r2i1p1f1,tasmax,SON,BIAS,0,NA
TaiESM1,r1i1p1f1,tasmax,DJF,RMSE,0.1,NA
TaiESM1,r1i1p1f1,tasmax,DJF,BIAS,0,NA
TaiESM1,r1i1p1f1,tasmax,MAM,RMSE,0,NA
TaiESM1,r1i1p1f1,tasmax,MAM,BIAS,0,NA
TaiESM1,r1i1p1f1,tasmax,JJA,RMSE,0,NA
TaiESM1,r1i1p1f1,tasmax,JJA,BIAS,0,NA
TaiESM1,r1i1p1f1,tasmax,SON,RMSE,0,NA
TaiESM1,r1i1p1f1,tasmax,SON,BIAS,0,NA
MPI-ESM1-2-LR,r7i1p1f1,tasmin,DJF,RMSE,0.2,NA
MPI-ESM1-2-LR,r7i1p1f1,tasmin,DJF,BIAS,0,NA
MPI-ESM1-2-LR,r7i1p1f1,tasmin,MAM,RMSE,0.2,NA
MPI-ESM1-2-LR,r7i1p1f1,tasmin,MAM,BIAS,-0.1,NA
MPI-ESM1-2-LR,r7i1p1f1,tasmin,JJA,RMSE,0.1,NA
MPI-ESM1-2-LR,r7i1p1f1,tasmin,JJA,BIAS,-0.1,NA
MPI-ESM1-2-LR,r7i1p1f1,tasmin,SON,RMSE,0.1,NA
MPI-ESM1-2-LR,r7i1p1f1,tasmin,SON,BIAS,0,NA
GFDL-ESM4,r1i1p1f1,tasmin,DJF,RMSE,0,NA
GFDL-ESM4,r1i1p1f1,tasmin,DJF,BIAS,0,NA
GFDL-ESM4,r1i1p1f1,tasmin,MAM,RMSE,0,NA
GFDL-ESM4,r1i1p1f1,tasmin,MAM,BIAS,0,NA
GFDL-ESM4,r1i1p1f1,tasmin,JJA,RMSE,0,NA
GFDL-ESM4,r1i1p1f1,tasmin,JJA,BIAS,0,NA
GFDL-ESM4,r1i1p1f1,tasmin,SON,RMSE,0,NA
GFDL-ESM4,r1i1p1f1,tasmin,SON,BIAS,0,NA
ACCESS-CM2,r3i1p1f1,tasmin,DJF,RMSE,0.1,NA
ACCESS-CM2,r3i1p1f1,tasmin,DJF,BIAS,0.1,NA
ACCESS-CM2,r3i1p1f1,tasmin,MAM,RMSE,0.1,NA
ACCESS-CM2,r3i1p1f1,tasmin,MAM,BIAS,-0.1,NA
ACCESS-CM2,r3i1p1f1,tasmin,JJA,RMSE,0.1,NA
ACCESS-CM2,r3i1p1f1,tasmin,JJA,BIAS,-0.1,NA
ACCESS-CM2,r3i1p1f1,tasmin,SON,RMSE,0.1,NA
ACCESS-CM2,r3i1p1f1,tasmin,SON,BIAS,0,NA
ACCESS-ESM1-5,r1i1p1f1,tasmin,DJF,RMSE,0.1,NA
ACCESS-ESM1-5,r1i1p1f1,tasmin,DJF,BIAS,0,NA
ACCESS-ESM1-5,r1i1p1f1,tasmin,MAM,RMSE,0.1,NA
ACCESS-ESM1-5,r1i1p1f1,tasmin,MAM,BIAS,0.1,NA
ACCESS-ESM1-5,r1i1p1f1,tasmin,JJA,RMSE,0.1,NA
ACCESS-ESM1-5,r1i1p1f1,tasmin,JJA,BIAS,0.1,NA
ACCESS-ESM1-5,r1i1p1f1,tasmin,SON,RMSE,0.1,NA
ACCESS-ESM1-5,r1i1p1f1,tasmin,SON,BIAS,0.1,NA
ACCESS-ESM1-5,r3i1p1f1,tasmin,DJF,RMSE,0.1,NA
