Model,Member,Var,Season,RMSE,BIAS,Both
CESM2-LENS,r3i1p1f1,All,JJA,6.302380502635492,0.3,6.3095166217389425
CESM2-LENS,r3i1p1f1,All,SON,5.802585630561603,0.6164414002968976,5.835237784358062
CESM2-LENS,r4i1p1f1,All,DJF,4.509988913511872,2.5019992006393608,5.157518783291051
CESM2-LENS,r4i1p1f1,All,MAM,4.6097722286464435,0.45825756949558405,4.632493928760187
CESM2-LENS,r4i1p1f1,All,JJA,6.606814663663571,0.14142135623730953,6.60832807902271
CESM2-LENS,r4i1p1f1,All,SON,5.10881590977792,0.66332495807108,5.151698748956503
CESM2-LENS,r5i1p1f1,All,DJF,4.503332099679081,1.5,4.746577714522328
CESM2-LENS,r5i1p1f1,All,MAM,5.402777063696041,1.0099504938362078,5.496362433464519
CESM2-LENS,r5i1p1f1,All,JJA,7.302054505411473,0.4123105625617661,7.313685801290618
CESM2-LENS,r5i1p1f1,All,SON,4.503332099679081,0.14142135623730953,4.505552130427525
CESM2-LENS,r6i1p1f1,All,DJF,4.6097722286464435,2.4041630560342613,5.199038372622383
CESM2-LENS,r6i1p1f1,All,MAM,5.707889277132134,1.2083045973594573,5.834380858325928
CESM2-LENS,r6i1p1f1,All,JJA,5.902541825349482,0.8,5.9565090447341715
CESM2-LENS,r6i1p1f1,All,SON,4.603259714593562,1.1,4.732863826479693
CESM2-LENS,r7i1p1f1,All,DJF,5.716642371182582,0.5196152422706632,5.740209055426466
CESM2-LENS,r7i1p1f1,All,MAM,4.406812907306141,0.4,4.424929377967518
CESM2-LENS,r7i1p1f1,All,JJA,7.0021425292548845,2.1,7.3102667529988254
CESM2-LENS,r7i1p1f1,All,SON,4.203569911396741,0.1,4.204759208325728
CESM2-LENS,r8i1p1f1,All,DJF,4.310452412450461,0.3,4.32087954009366
CESM2-LENS,r8i1p1f1,All,MAM,5.308483775994799,0.33166247903554,5.3188344587888805
CESM2-LENS,r8i1p1f1,All,JJA,7.601973427998811,2.3,7.942291860665912
CESM2-LENS,r8i1p1f1,All,SON,6.702238432046416,0.24494897427831783,6.7067130548428855
CESM2-LENS,r9i1p1f1,All,DJF,3.8118237105091834,0.24494897427831783,3.8196858509568554
CESM2-LENS,r9i1p1f1,All,MAM,5.90508255657785,1.7,6.144916598294887
CESM2-LENS,r9i1p1f1,All,JJA,7.703895118704564,1.307669683062202,7.814089838234521
CESM2-LENS,r9i1p1f1,All,SON,5.505451843400322,0.6164414002968976,5.539855593785817
CNRM-CM6-1,r1i1p1f2,All,DJF,1.9052558883257649,0,1.9052558883257649
CNRM-CM6-1,r1i1p1f2,All,MAM,2.7,0.1,2.701851217221259
CNRM-CM6-1,r1i1p1f2,All,JJA,5,0.8,5.063595560468865
CNRM-CM6-1,r1i1p1f2,All,SON,2.4,0.3,2.4186773244895647
CNRM-CM6-1-HR,r1i1p1f2,All,DJF,2.2045407685048604,0.3,2.224859546128699
CNRM-CM6-1-HR,r1i1p1f2,All,MAM,3,0.5,3.0413812651491097
CNRM-CM6-1-HR,r1i1p1f2,All,JJA,5.3,0.9,5.375872022286245
CNRM-CM6-1-HR,r1i1p1f2,All,SON,2.4,0.1,2.4020824298928627
CNRM-ESM2-1,r1i1p1f2,All,DJF,2.2045407685048604,0.2,2.2135943621178655
CNRM-ESM2-1,r1i1p1f2,All,MAM,2.7,0.2,2.7073972741361767
CNRM-ESM2-1,r1i1p1f2,All,JJA,5.1,0.8,5.162363799656123
CNRM-ESM2-1,r1i1p1f2,All,SON,2.4,0,2.4
EC-Earth3,r1i1p1f1,All,DJF,3.7549966711037177,1.63707055437449,4.096339829652808
EC-Earth3,r1i1p1f1,All,MAM,4.8754486972995625,1.236931687685298,5.029910535983716
EC-Earth3,r1i1p1f1,All,JJA,8.131420540102448,1.3928388277184118,8.249848483457136
EC-Earth3,r1i1p1f1,All,SON,4.753945729601885,1.1874342087037917,4.9
EC-Earth3,r2i1p1f1,All,DJF,4.21070065428546,0.30000000000000004,4.221374183841086
EC-Earth3,r2i1p1f1,All,MAM,4.406812907306141,1.1224972160321824,4.54752680036083
EC-Earth3,r2i1p1f1,All,JJA,6.107372593840988,1.5264337522473748,6.295236294214855
EC-Earth3,r2i1p1f1,All,SON,4.909175083453431,0.8485281374238571,4.98196748283246
EC-Earth3,r3i1p1f1,All,DJF,4.809365862564419,1.7233687939614086,5.10881590977792
EC-Earth3,r3i1p1f1,All,MAM,5.508175741568165,2.6095976701399777,6.0950799830683104
EC-Earth3,r3i1p1f1,All,JJA,6.302380502635492,0.14142135623730953,6.303967004989794
EC-Earth3,r3i1p1f1,All,SON,4.1036569057366385,0.5196152422706632,4.136423575989288
EC-Earth3,r4i1p1f1,All,DJF,3.24037034920393,0.47958315233127197,3.27566787083184
EC-Earth3,r4i1p1f1,All,MAM,5.018964036531842,1.752141546793523,5.316013544000805
EC-Earth3,r4i1p1f1,All,JJA,7.51265598839718,1.0862780491200217,7.590783885739339
EC-Earth3,r4i1p1f1,All,SON,4.509988913511872,1.2328828005937953,4.675467891024383
EC-Earth3-Veg,r1i1p1f1,All,DJF,4.032369030731191,0.6480740698407861,4.084115571332428
EC-Earth3-Veg,r1i1p1f1,All,MAM,5.008991914547277,0.42426406871192857,5.026927491022723
EC-Earth3-Veg,r1i1p1f1,All,JJA,8.005623023850175,2.304343724360582,8.330666239863413
EC-Earth3-Veg,r1i1p1f1,All,SON,6.215303693304134,1.1575836902790226,6.322183167229499
EC-Earth3-Veg,r2i1p1f1,All,DJF,4.909175083453431,1.5066519173319362,5.135172830587107
EC-Earth3-Veg,r2i1p1f1,All,MAM,5.408326913195984,0.223606797749979,5.412947441089743
EC-Earth3-Veg,r2i1p1f1,All,JJA,6.906518659932803,0.66332495807108,6.938299503480662
EC-Earth3-Veg,r2i1p1f1,All,SON,6.506919393998976,2.41039415863879,6.939020103732226
EC-Earth3-Veg,r3i1p1f1,All,DJF,4.620606020859168,0.574456264653803,4.656178690729126
EC-Earth3-Veg,r3i1p1f1,All,MAM,5.828378848359121,0.6557438524302001,5.865151319446072
EC-Earth3-Veg,r3i1p1f1,All,JJA,6.52533524043018,1.3,6.653570470055907
EC-Earth3-Veg,r3i1p1f1,All,SON,4.926459174701441,1.3490737563232043,5.107837115648854
EC-Earth3-Veg,r4i1p1f1,All,DJF,3.7175260590882213,0.8831760866327847,3.82099463490856
EC-Earth3-Veg,r4i1p1f1,All,MAM,4.5563142999578075,1.2369316876852983,4.72122865364515
EC-Earth3-Veg,r4i1p1f1,All,JJA,6.93685807840985,0.9486832980505138,7.001428425685718
EC-Earth3-Veg,r4i1p1f1,All,SON,5.637375275782161,1.4177446878757827,5.812916651733446
EC-Earth3-Veg,r5i1p1f1,All,DJF,3.712142238654117,0.5196152422706632,3.7483329627982624
EC-Earth3-Veg,r5i1p1f1,All,MAM,4.110960958218893,0.5099019513592785,4.142463035441596
EC-Earth3-Veg,r5i1p1f1,All,JJA,7.406078584514209,2.6095976701399777,7.852388171760232
EC-Earth3-Veg,r5i1p1f1,All,SON,5.402777063696041,2.3021728866442674,5.8728187440104085
FGOALS-g3,r1i1p1f1,All,DJF,3.8118237105091834,0.5196152422706632,3.8470768123342687
FGOALS-g3,r1i1p1f1,All,MAM,5.501817881391568,0.5,5.524490926773254
FGOALS-g3,r1i1p1f1,All,JJA,5.601785429664367,0.9,5.673623181001712
FGOALS-g3,r1i1p1f1,All,SON,4.403407771260801,1.4,4.62060602085917
FGOALS-g3,r3i1p1f1,All,DJF,3.6124783736376886,1.1090536506409419,3.778888725538237
FGOALS-g3,r3i1p1f1,All,MAM,5.402777063696041,0.1,5.403702434442519
FGOALS-g3,r3i1p1f1,All,JJA,6.300793600809345,0.2,6.3039670049897945
FGOALS-g3,r3i1p1f1,All,SON,3.903844259188627,0.4,3.9242833740697165
FGOALS-g3,r4i1p1f1,All,DJF,3.6124783736376886,0.714142842854285,3.682390527904394
FGOALS-g3,r4i1p1f1,All,MAM,5.805170109479997,0.5196152422706632,5.828378848359121
FGOALS-g3,r4i1p1f1,All,JJA,5.702630971753301,0.3,5.710516614107694
FGOALS-g3,r4i1p1f1,All,SON,5.10294032886923,1.7,5.378661543544082
FGOALS-g3,r5i1p1f1,All,DJF,3.5199431813596083,1.3341664064126335,3.764306044943742
FGOALS-g3,r5i1p1f1,All,MAM,4.70319040652194,0.8124038404635961,4.7728398255126905
FGOALS-g3,r5i1p1f1,All,JJA,7.202083032012336,2.0024984394500787,7.475292636412303
FGOALS-g3,r5i1p1f1,All,SON,4.70319040652194,0.3,4.712748667179272
GFDL-CM4,r1i1p1f1,All,DJF,1.7058722109231979,0.1,1.708800749063506
GFDL-CM4,r1i1p1f1,All,MAM,2.6,0.3,2.6172504656604803
GFDL-CM4,r1i1p1f1,All,JJA,5.1,1,5.197114584074513
GFDL-CM4,r1i1p1f1,All,SON,2.3,0.4,2.33452350598575
GFDL-ESM4,r1i1p1f1,All,DJF,1.8,0.2,1.8110770276274835
GFDL-ESM4,r1i1p1f1,All,MAM,2.6,0.4,2.6305892875931813
GFDL-ESM4,r1i1p1f1,All,JJA,4.6,0.8,4.6690470119715
GFDL-ESM4,r1i1p1f1,All,SON,2.4,0.3,2.4186773244895647
HadGEM3-GC31-LL,r1i1p1f3,All,DJF,4.1036569057366385,1,4.223742416388576
HadGEM3-GC31-LL,r1i1p1f3,All,MAM,4.909175083453431,0.7416198487095662,4.964876634922565
HadGEM3-GC31-LL,r1i1p1f3,All,JJA,7.404052944165108,2.5019992006393608,7.815369473031969
HadGEM3-GC31-LL,r1i1p1f3,All,SON,4.9030602688525065,1.2,5.047771785649586
HadGEM3-GC31-LL,r2i1p1f3,All,DJF,4.1036569057366385,0.1,4.104875150354759
HadGEM3-GC31-LL,r2i1p1f3,All,MAM,4.709564735726647,0.5477225575051662,4.741307836451879
HadGEM3-GC31-LL,r2i1p1f3,All,JJA,7.4020267494788206,2.5,7.812809993849844
HadGEM3-GC31-LL,r2i1p1f3,All,SON,5.302829433425141,0.7071067811865475,5.349766350038103
HadGEM3-GC31-LL,r3i1p1f3,All,DJF,3.7080992435478315,1.004987562112089,3.8418745424597094
HadGEM3-GC31-LL,r3i1p1f3,All,MAM,4.603259714593562,0.5099019513592785,4.631414470763764
HadGEM3-GC31-LL,r3i1p1f3,All,JJA,6.302380502635492,1.9052558883257649,6.584071688552608
HadGEM3-GC31-LL,r3i1p1f3,All,SON,4.70319040652194,0.9110433579144299,4.790615826801394
HadGEM3-GC31-MM,r1i1p1f3,All,DJF,3.9076847365159844,2.2045407685048604,4.486646854834912
HadGEM3-GC31-MM,r1i1p1f3,All,MAM,3.803945320322047,0.1,3.8052595180880893
HadGEM3-GC31-MM,r1i1p1f3,All,JJA,6.8022055246809465,1.6,6.987846592477542
HadGEM3-GC31-MM,r1i1p1f3,All,SON,4.70319040652194,1.0099504938362078,4.810405388322279
HadGEM3-GC31-MM,r2i1p1f3,All,DJF,4.007492981902776,1.4,4.244997055358225
HadGEM3-GC31-MM,r2i1p1f3,All,MAM,4.203569911396741,1,4.320879540093661
HadGEM3-GC31-MM,r2i1p1f3,All,JJA,5.902541825349482,0,5.902541825349482
HadGEM3-GC31-MM,r2i1p1f3,All,SON,4.603259714593562,1.40356688476182,4.812483766206387
INM-CM4-8,r1i1p1f1,All,DJF,2.4020824298928627,0.5,2.453568829277059
INM-CM4-8,r1i1p1f1,All,MAM,3.1,0.3,3.1144823004794877
INM-CM4-8,r1i1p1f1,All,JJA,5.3,0.4,5.315072906367325
INM-CM4-8,r1i1p1f1,All,SON,2.9,0.1,2.9017236257093817
INM-CM5-0,r1i1p1f1,All,DJF,3.807886552931954,0.5,3.840572873934304
INM-CM5-0,r1i1p1f1,All,MAM,4.503332099679081,0.7071067811865475,4.558508528016593
INM-CM5-0,r1i1p1f1,All,JJA,6.102458520956942,0.6,6.131883886702355
INM-CM5-0,r1i1p1f1,All,SON,5.002999100539596,0.5099019513592785,5.028916384272064
INM-CM5-0,r2i1p1f1,All,DJF,3.4438350715445125,0.41231056256176607,3.4684290392049246
INM-CM5-0,r2i1p1f1,All,MAM,7.503998933901843,1.9026297590440446,7.7414468931847615
INM-CM5-0,r2i1p1f1,All,JJA,6.704476116744693,0.17320508075688776,6.7067130548428855
INM-CM5-0,r2i1p1f1,All,SON,5.911852501542981,1.7058722109231979,6.153048025166064
INM-CM5-0,r3i1p1f1,All,DJF,3.0397368307141326,0.14142135623730953,3.043024810940588
INM-CM5-0,r3i1p1f1,All,MAM,5.556077753235641,1.6278820596099708,5.789645930452052
INM-CM5-0,r3i1p1f1,All,JJA,6.022457969965419,1.3601470508735443,6.174139616173252
INM-CM5-0,r3i1p1f1,All,SON,3.964845520319802,0.6082762530298219,4.011234224026316
INM-CM5-0,r4i1p1f1,All,DJF,2.986636904613616,0.14142135623730953,2.9899832775452104
INM-CM5-0,r4i1p1f1,All,MAM,5.335728628781641,1.2083045973594573,5.470831746635972
INM-CM5-0,r4i1p1f1,All,JJA,6.009159675029446,1.3152946437965907,6.151422599691879
INM-CM5-0,r4i1p1f1,All,SON,3.9140771581561853,0.223606797749979,3.9204591567825315
INM-CM5-0,r5i1p1f1,All,DJF,4.54972526643093,0.41231056256176607,4.568369512200167
INM-CM5-0,r5i1p1f1,All,MAM,5.213444159094831,1.1224972160321824,5.332916650389354
INM-CM5-0,r5i1p1f1,All,JJA,6.708203932499369,0.36055512754639896,6.717886572427373
INM-CM5-0,r5i1p1f1,All,SON,5.210566188045211,0.8246211251235323,5.275414675643992
IPSL-CM6A-LR,r10i1p1f1,All,DJF,4.509988913511872,0.9110433579144299,4.601086828130937
IPSL-CM6A-LR,r10i1p1f1,All,MAM,4.9030602688525065,0.7,4.952776998815918
IPSL-CM6A-LR,r10i1p1f1,All,JJA,8.401785524517988,2.3,8.710912696153027
IPSL-CM6A-LR,r10i1p1f1,All,SON,5.202883815731426,1.2083045973594573,5.341348144429458
IPSL-CM6A-LR,r1i1p1f1,All,DJF,4.58475735453906,0.7937253933193772,4.652956049652737
IPSL-CM6A-LR,r1i1p1f1,All,MAM,5.2172789842982334,0.7280109889280517,5.26782687642637
IPSL-CM6A-LR,r1i1p1f1,All,JJA,7.121095421351971,1.268857754044952,7.233256528010049
IPSL-CM6A-LR,r1i1p1f1,All,SON,6.133514490078261,0.447213595499958,6.149796744608718
IPSL-CM6A-LR,r2i1p1f1,All,DJF,4.5066617356975,1.1269427669584646,4.645427859734775
IPSL-CM6A-LR,r2i1p1f1,All,MAM,5.502726596879042,1.1090536506409419,5.613376880274476
IPSL-CM6A-LR,r2i1p1f1,All,JJA,7.0021425292548845,0.31622776601683794,7.009279563550023
IPSL-CM6A-LR,r2i1p1f1,All,SON,5.202883815731426,1.2,5.339475629684999
IPSL-CM6A-LR,r3i1p1f1,All,DJF,4.063249930782009,1.3964240043768943,4.296510211788168
IPSL-CM6A-LR,r3i1p1f1,All,MAM,5.126402247190518,1.4177446878757824,5.3188344587888805
IPSL-CM6A-LR,r3i1p1f1,All,JJA,7.036334272900912,1.252996408614167,7.147027354082255
IPSL-CM6A-LR,r3i1p1f1,All,SON,4.376071297408213,1.3601470508735445,4.582575694955841
IPSL-CM6A-LR,r4i1p1f1,All,DJF,3.983716857408418,0.7071067811865476,4.045985664828782
IPSL-CM6A-LR,r4i1p1f1,All,MAM,6.719374970932936,2.41039415863879,7.138627319029898
IPSL-CM6A-LR,r4i1p1f1,All,JJA,7.511990415329348,1.1269427669584646,7.596051605933177
IPSL-CM6A-LR,r4i1p1f1,All,SON,5.427706698044765,1.077032961426901,5.533534132902769
IPSL-CM6A-LR,r5i1p1f1,All,DJF,4.930517214248421,2.1095023109728985,5.36283507111677
IPSL-CM6A-LR,r5i1p1f1,All,MAM,5.537147279962851,1.7748239349298847,5.814636704042652
IPSL-CM6A-LR,r5i1p1f1,All,JJA,6.913031173081747,0.4242640687119285,6.926037828369118
IPSL-CM6A-LR,r5i1p1f1,All,SON,4.9183330509431755,1.019803902718557,5.022947341949745
IPSL-CM6A-LR,r6i1p1f1,All,DJF,5.846366392897386,2.9698484809834995,6.557438524302
IPSL-CM6A-LR,r6i1p1f1,All,MAM,5.068530358989674,0.9999999999999999,5.166236541235796
IPSL-CM6A-LR,r6i1p1f1,All,JJA,8.216446920658589,2.9427877939124323,8.727542609463445
IPSL-CM6A-LR,r6i1p1f1,All,SON,4.938623289946299,1.6186414056238645,5.197114584074514
IPSL-CM6A-LR,r7i1p1f1,All,DJF,6.024118192731613,4.2,7.343704787094863
IPSL-CM6A-LR,r7i1p1f1,All,MAM,5.208646657242167,0.14142135623730953,5.210566188045211
IPSL-CM6A-LR,r7i1p1f1,All,JJA,7.801922839915811,1.104536101718726,7.8797208072367635
IPSL-CM6A-LR,r7i1p1f1,All,SON,5.60802995712398,0.8124038404635961,5.666568626602875
IPSL-CM6A-LR,r8i1p1f1,All,DJF,4.5066617356975,1.1,4.6389654018972815
IPSL-CM6A-LR,r8i1p1f1,All,MAM,5.502726596879042,0.3,5.510898293381942
IPSL-CM6A-LR,r8i1p1f1,All,JJA,7.4020267494788206,0.42426406871192857,7.414175611623992
IPSL-CM6A-LR,r8i1p1f1,All,SON,5.10294032886923,1.0099504938362078,5.201922721455982
IPSL-CM6A-LR,r9i1p1f1,All,DJF,5.633826408401309,0.7937253933193771,5.689463946629769
IPSL-CM6A-LR,r9i1p1f1,All,MAM,5.10881590977792,0.8485281374238571,5.1788029504896205
IPSL-CM6A-LR,r9i1p1f1,All,JJA,7.10211236182588,0.9110433579144299,7.160307255977218
IPSL-CM6A-LR,r9i1p1f1,All,SON,5.202883815731426,1.4,5.3879495172096785
KACE-1-0-G,r1i1p1f1,All,DJF,3.911521443121589,0.30000000000000004,3.9230090491866054
KACE-1-0-G,r1i1p1f1,All,MAM,6.024118192731613,1.1224972160321824,6.1278054799414114
KACE-1-0-G,r1i1p1f1,All,JJA,7.409453421137082,1.5297058540778354,7.5657121277510955
KACE-1-0-G,r1i1p1f1,All,SON,4.303486958270003,0.714142842854285,4.362338822237448
KACE-1-0-G,r2i1p1f1,All,DJF,4.603259714593562,1.8027756377319946,4.94368283772331
KACE-1-0-G,r2i1p1f1,All,MAM,4.503332099679081,0.8124038404635961,4.576024475459021
KACE-1-0-G,r2i1p1f1,All,JJA,7.603946343840151,0.5196152422706632,7.6216796049164905
KACE-1-0-G,r2i1p1f1,All,SON,4.709564735726647,0.9327379053088816,4.801041553663122
KACE-1-0-G,r3i1p1f1,All,DJF,4.909175083453431,1.4071247279470287,5.106858133921483
KACE-1-0-G,r3i1p1f1,All,MAM,6.717886572427373,2.924038303442689,7.326663633605681
KACE-1-0-G,r3i1p1f1,All,JJA,8.40535543567314,4.805205510693585,9.681941953967707
KACE-1-0-G,r3i1p1f1,All,SON,5.805170109479997,1.307669683062202,5.9506302187247355
MIROC6,r1i1p1f1,All,DJF,3.712142238654117,1.0392304845413265,3.854867053479276
MIROC6,r1i1p1f1,All,MAM,3.8118237105091834,0.41231056256176607,3.8340579025361623
MIROC6,r1i1p1f1,All,JJA,5.802585630561603,0.7,5.844655678480983
MIROC6,r1i1p1f1,All,SON,0.6244997998398398,1.6031219541881399,1.7204650534085253
MIROC6,r2i1p1f1,All,DJF,4.11703777004778,1.0392304845413265,4.246174749112429
MIROC6,r2i1p1f1,All,MAM,4.216633728461603,0.3872983346207417,4.234383071948026
MIROC6,r2i1p1f1,All,JJA,7.004284403134983,1.907878402833891,7.259476565152614
MIROC6,r2i1p1f1,All,SON,4.207136793592526,1.307669683062202,4.405678154382139
MIROC6,r3i1p1f1,All,DJF,4.6097722286464435,1.6248076809271923,4.887739763939974
MIROC6,r3i1p1f1,All,MAM,5.914389233048499,1.02469507659596,6.002499479383568
MIROC6,r3i1p1f1,All,JJA,6.604543890383346,0.17320508075688776,6.606814663663571
MIROC6,r3i1p1f1,All,SON,4.603259714593562,1.7,4.907137658554119
MIROC6,r4i1p1f1,All,DJF,5.10881590977792,2.5099800796022267,5.692099788303082
MIROC6,r4i1p1f1,All,MAM,5.512712580935088,1.9364916731037083,5.842944463196617
MIROC6,r4i1p1f1,All,JJA,6.504613747179766,0.9110433579144299,6.56810474946921
MIROC6,r4i1p1f1,All,SON,4.9030602688525065,1.2041594578792296,5.048762224545737
MIROC6,r5i1p1f1,All,DJF,5.512712580935088,3.10322412983658,6.326136261573884
MIROC6,r5i1p1f1,All,MAM,4.909175083453431,0.42426406871192857,4.927473997901968
MIROC6,r5i1p1f1,All,JJA,6.311101330195863,0.714142842854285,6.351377803280167
MIROC6,r5i1p1f1,All,SON,4.906118628814433,1.606237840420901,5.162363799656124
MPI-ESM1-2-HR,r10i1p1f1,All,DJF,4.203569911396741,2.2045407685048604,4.746577714522328
MPI-ESM1-2-HR,r10i1p1f1,All,MAM,4.207136793592526,0.24494897427831783,4.214261501141096
MPI-ESM1-2-HR,r10i1p1f1,All,JJA,6.8022055246809465,0.714142842854285,6.839590631024636
MPI-ESM1-2-HR,r10i1p1f1,All,SON,6.8022055246809465,0.7,6.838128398911502
MPI-ESM1-2-HR,r1i1p1f1,All,DJF,4.1036569057366385,1.1,4.248529157249601
MPI-ESM1-2-HR,r1i1p1f1,All,MAM,5.605354582896608,0.3,5.613376880274475
MPI-ESM1-2-HR,r1i1p1f1,All,JJA,8.803408430829506,1,8.860022573334676
MPI-ESM1-2-HR,r1i1p1f1,All,SON,5.002999100539596,0.6,5.038849074937649
MPI-ESM1-2-HR,r2i1p1f1,All,DJF,4.709564735726647,0.41231056256176607,4.727578661429125
MPI-ESM1-2-HR,r2i1p1f1,All,MAM,4.70319040652194,0.2,4.707440918375929
MPI-ESM1-2-HR,r2i1p1f1,All,JJA,8.403570669661796,0.5,8.41843215806839
MPI-ESM1-2-HR,r2i1p1f1,All,SON,4.9030602688525065,1,5.003998401278722
MPI-ESM1-2-HR,r3i1p1f1,All,DJF,5.402777063696041,0.33166247903554,5.412947441089744
MPI-ESM1-2-HR,r3i1p1f1,All,MAM,5.408326913195984,1.9052558883257649,5.73410847473258
MPI-ESM1-2-HR,r3i1p1f1,All,JJA,8.10370285733627,0.7,8.133879763065103
MPI-ESM1-2-HR,r3i1p1f1,All,SON,5.802585630561603,0.3,5.81033561853358
MPI-ESM1-2-HR,r4i1p1f1,All,DJF,4.003748243833521,0,4.003748243833521
MPI-ESM1-2-HR,r4i1p1f1,All,MAM,4.70319040652194,0.1,4.704253394535631
MPI-ESM1-2-HR,r4i1p1f1,All,JJA,9.101648202386203,3.7013511046643495,9.8254770876533
MPI-ESM1-2-HR,r4i1p1f1,All,SON,5.702630971753301,0.714142842854285,5.7471732182004045
MPI-ESM1-2-HR,r5i1p1f1,All,DJF,4.41021541423999,2.803569153775237,5.225897052181568
MPI-ESM1-2-HR,r5i1p1f1,All,MAM,5.605354582896608,0.7071067811865475,5.649778756730214
MPI-ESM1-2-HR,r5i1p1f1,All,JJA,8.101851640211638,1.5,8.239538822045807
MPI-ESM1-2-HR,r5i1p1f1,All,SON,5.802585630561603,2.004993765576342,6.139218191268331
MPI-ESM1-2-HR,r6i1p1f1,All,DJF,4.919349550499538,1.5427248620541512,5.155579501860097
MPI-ESM1-2-HR,r6i1p1f1,All,MAM,4.9030602688525065,1.5033296378372907,5.1283525619832355
MPI-ESM1-2-HR,r6i1p1f1,All,JJA,8.40535543567314,0.9110433579144299,8.454584555139302
MPI-ESM1-2-HR,r6i1p1f1,All,SON,5.207686626516615,0.28284271247461906,5.215361924162119
MPI-ESM1-2-HR,r7i1p1f1,All,DJF,3.304542328371661,0.24494897427831783,3.3136083051561775
MPI-ESM1-2-HR,r7i1p1f1,All,MAM,5.302829433425141,1.4,5.4845236803208355
MPI-ESM1-2-HR,r7i1p1f1,All,JJA,9.303225247192504,1.8027756377319946,9.47628619238571
MPI-ESM1-2-HR,r7i1p1f1,All,SON,8.10370285733627,4.5066617356975,9.272540105062907
MPI-ESM1-2-HR,r8i1p1f1,All,DJF,3.6124783736376886,0,3.6124783736376886
MPI-ESM1-2-HR,r8i1p1f1,All,MAM,5.702630971753301,1.9026297590440446,6.0116553460756545
MPI-ESM1-2-HR,r8i1p1f1,All,JJA,8.505292469985969,3.9012818406262317,9.357350052231668
MPI-ESM1-2-HR,r8i1p1f1,All,SON,6.104916051838877,2.202271554554524,6.48999229583518
MPI-ESM1-2-HR,r9i1p1f1,All,DJF,3.803945320322047,1.5,4.089009660052175
MPI-ESM1-2-HR,r9i1p1f1,All,MAM,5.707889277132134,1.1224972160321824,5.817215828899594
MPI-ESM1-2-HR,r9i1p1f1,All,JJA,7.505997601918082,2.808914381037628,8.014362108115657
MPI-ESM1-2-HR,r9i1p1f1,All,SON,6.819090848492928,2.5278449319529077,7.272551134230683
MPI-ESM1-2-LR,r10i1p1f1,All,DJF,3.6124783736376886,0.8306623862918076,3.7067505985701277
MPI-ESM1-2-LR,r10i1p1f1,All,MAM,6.002499479383567,0.6,6.0324124527422684
MPI-ESM1-2-LR,r10i1p1f1,All,JJA,8.10370285733627,0.3,8.109253973085318
MPI-ESM1-2-LR,r10i1p1f1,All,SON,5.10881590977792,0.9110433579144299,5.189412298131649
MPI-ESM1-2-LR,r1i1p1f1,All,DJF,5.408326913195984,1.2083045973594573,5.541660400998965
MPI-ESM1-2-LR,r1i1p1f1,All,MAM,5.60802995712398,2.5039968051097827,6.141661013113634
MPI-ESM1-2-LR,r1i1p1f1,All,JJA,9.103296106356202,2.80178514522438,9.524704719832528
MPI-ESM1-2-LR,r1i1p1f1,All,SON,5.105878964487897,1.9052558883257649,5.449770637375485
MPI-ESM1-2-LR,r2i1p1f1,All,DJF,3.40440890610984,1.104536101718726,3.579106033634656
MPI-ESM1-2-LR,r2i1p1f1,All,MAM,4.9030602688525065,1.3,5.072474741188961
MPI-ESM1-2-LR,r2i1p1f1,All,JJA,7.801922839915811,1.5,7.944809626416482
MPI-ESM1-2-LR,r2i1p1f1,All,SON,7.709085548883214,4.406812907306141,8.879752248796136
MPI-ESM1-2-LR,r3i1p1f1,All,DJF,3.704051835490427,0.8,3.7894590642992836
MPI-ESM1-2-LR,r3i1p1f1,All,MAM,4.909175083453431,1.51657508881031,5.1380930314660525
MPI-ESM1-2-LR,r3i1p1f1,All,JJA,9.103296106356202,2.2045407685048604,9.366429415737889
MPI-ESM1-2-LR,r3i1p1f1,All,SON,4.5066617356975,1.2041594578792296,4.664761515876241
MPI-ESM1-2-LR,r4i1p1f1,All,DJF,4.709564735726647,0.6164414002968976,4.749736834815168
MPI-ESM1-2-LR,r4i1p1f1,All,MAM,5.502726596879042,1.4,5.6780278266313555
MPI-ESM1-2-LR,r4i1p1f1,All,JJA,9.601562372864118,3.6,10.25426740435415
MPI-ESM1-2-LR,r4i1p1f1,All,SON,5.9076221950967716,1.7058722109231979,6.148983655857283
MPI-ESM1-2-LR,r5i1p1f1,All,DJF,3.204684071792413,0.4123105625617661,3.2310988842807027
MPI-ESM1-2-LR,r5i1p1f1,All,MAM,4.9030602688525065,1.2041594578792296,5.048762224545737
MPI-ESM1-2-LR,r5i1p1f1,All,JJA,7.0021425292548845,2.803569153775237,7.54254598925323
MPI-ESM1-2-LR,r5i1p1f1,All,SON,7.5093275331416995,4.10731055558257,8.559205570612265
MPI-ESM1-2-LR,r6i1p1f1,All,DJF,4.41021541423999,0.24494897427831783,4.4170125650715555
MPI-ESM1-2-LR,r6i1p1f1,All,MAM,4.306971093471606,0.24494897427831783,4.313930922024599
MPI-ESM1-2-LR,r6i1p1f1,All,JJA,8.401785524517988,0.4,8.411301920630361
MPI-ESM1-2-LR,r6i1p1f1,All,SON,7.603946343840151,4.706378650300038,8.942594701763019
MPI-ESM1-2-LR,r7i1p1f1,All,DJF,4.406812907306141,1.4,4.623851208678757
